,path,emotion
4478,data/training\Actor_24\03-02-03-02-02-02-24_positive.wav,positive
4479,data/training\Actor_24\1035_24_01_01_01_dogs-sitting_positive.wav,positive
4480,data/training\Actor_24\1040_24_01_01_01_kids-talking_positive.wav,positive
4481,data/training\Actor_24\1044_24_01_01_02_dogs-sitting_positive.wav,positive
4482,data/training\Actor_24\1049_24_01_01_02_kids-talking_positive.wav,positive
4483,data/training\Actor_24\1053_24_01_02_01_dogs-sitting_positive.wav,positive
4484,data/training\Actor_24\1058_24_01_02_01_kids-talking_positive.wav,positive
4485,data/training\Actor_24\1062_24_01_02_02_dogs-sitting_positive.wav,positive
4486,data/training\Actor_24\1066_24_01_02_02_kids-talking_positive.wav,positive
4487,data/training\Actor_24\24_01_01_01_dogs-sitting_positive.wav,positive
4488,data/training\Actor_24\24_01_01_01_kids-talking_positive.wav,positive
4489,data/training\Actor_24\24_01_01_02_dogs-sitting_positive.wav,positive
4490,data/training\Actor_24\24_01_01_02_kids-talking_positive.wav,positive
4491,data/training\Actor_24\24_01_02_01_dogs-sitting_positive.wav,positive
4492,data/training\Actor_24\24_01_02_01_kids-talking_positive.wav,positive
4493,data/training\Actor_24\24_01_02_02_dogs-sitting_positive.wav,positive
4494,data/training\Actor_24\24_01_02_02_kids-talking_positive.wav,positive
4495,data/training\Actor_24\24_02_01_01_dogs-sitting_positive.wav,positive
4496,data/training\Actor_24\24_02_01_01_kids-talking_positive.wav,positive
4497,data/training\Actor_24\24_02_01_02_dogs-sitting_positive.wav,positive
4498,data/training\Actor_24\24_02_01_02_kids-talking_positive.wav,positive
4499,data/training\Actor_24\24_02_02_01_dogs-sitting_positive.wav,positive
4500,data/training\Actor_24\24_02_02_01_kids-talking_positive.wav,positive
4501,data/training\Actor_24\24_02_02_02_dogs-sitting_positive.wav,positive
4502,data/training\Actor_24\24_02_02_02_kids-talking_positive.wav,positive
4503,data/training\Actor_25\1091_25_01_01_01_fat_positive.wav,positive
4504,data/training\Actor_25\1094_25_01_01_01_fit_positive.wav,positive
4505,data/training\Actor_25\1099_25_01_01_01_five_positive.wav,positive
4506,data/training\Actor_25\1105_25_01_01_01_food_positive.wav,positive
4507,data/training\Actor_25\1109_25_01_01_01_gap_positive.wav,positive
4508,data/training\Actor_25\1113_25_01_01_01_gas_positive.wav,positive
4509,data/training\Actor_25\1117_25_01_01_01_gaze_positive.wav,positive
4510,data/training\Actor_25\1122_25_01_01_01_germ_positive.wav,positive
4511,data/training\Actor_25\1126_25_01_01_01_get_positive.wav,positive
4512,data/training\Actor_25\1130_25_01_01_01_gin_positive.wav,positive
4513,data/training\Actor_25\1134_25_01_01_01_goal_positive.wav,positive
4514,data/training\Actor_25\1138_25_01_01_01_good_positive.wav,positive
4515,data/training\Actor_25\1142_25_01_01_01_goose_positive.wav,positive
4516,data/training\Actor_25\1147_25_01_01_01_gun_positive.wav,positive
4517,data/training\Actor_25\1151_25_01_01_01_half_positive.wav,positive
4518,data/training\Actor_25\1155_25_01_01_01_hall_positive.wav,positive
4519,data/training\Actor_25\1159_25_01_01_01_hash_positive.wav,positive
4520,data/training\Actor_25\1163_25_01_01_01_hate_positive.wav,positive
4521,data/training\Actor_25\1170_25_01_01_01_have_positive.wav,positive
4522,data/training\Actor_25\1175_25_01_01_01_haze_positive.wav,positive
4523,data/training\Actor_25\1180_25_01_01_01_hire_positive.wav,positive
4524,data/training\Actor_25\1184_25_01_01_01_hit_positive.wav,positive
4525,data/training\Actor_25\1188_25_01_01_01_hole_positive.wav,positive
4526,data/training\Actor_25\1193_25_01_01_01_home_positive.wav,positive
4527,data/training\Actor_25\1199_25_01_01_01_hurl_positive.wav,positive
4528,data/training\Actor_25\1203_25_01_01_01_hush_positive.wav,positive
4529,data/training\Actor_25\1207_25_01_01_01_jail_positive.wav,positive
4530,data/training\Actor_25\1211_25_01_01_01_jar_positive.wav,positive
4531,data/training\Actor_25\1215_25_01_01_01_join_positive.wav,positive
4532,data/training\Actor_25\1219_25_01_01_01_judge_positive.wav,positive
4533,data/training\Actor_25\1223_25_01_01_01_jug_positive.wav,positive
4534,data/training\Actor_25\1227_25_01_01_01_juice_positive.wav,positive
4535,data/training\Actor_25\1231_25_01_01_01_keen_positive.wav,positive
4536,data/training\Actor_25\1236_25_01_01_01_keep_positive.wav,positive
4537,data/training\Actor_25\1241_25_01_01_01_keg_positive.wav,positive
4538,data/training\Actor_25\1245_25_01_01_01_kick_positive.wav,positive
4539,data/training\Actor_25\1251_25_01_01_01_kill_positive.wav,positive
4540,data/training\Actor_25\1256_25_01_01_01_king_positive.wav,positive
4541,data/training\Actor_25\1262_25_01_01_01_kite_positive.wav,positive
4542,data/training\Actor_25\1266_25_01_01_01_knock_positive.wav,positive
4543,data/training\Actor_25\1270_25_01_01_01_late_positive.wav,positive
4544,data/training\Actor_25\1274_25_01_01_01_laud_positive.wav,positive
4545,data/training\Actor_25\1279_25_01_01_01_lean_positive.wav,positive
4546,data/training\Actor_25\1283_25_01_01_01_learn_positive.wav,positive
4547,data/training\Actor_25\1288_25_01_01_01_lease_positive.wav,positive
4548,data/training\Actor_25\1293_25_01_01_01_lid_positive.wav,positive
4549,data/training\Actor_25\1298_25_01_01_01_life_positive.wav,positive
4550,data/training\Actor_25\1303_25_01_01_01_limb_positive.wav,positive
4551,data/training\Actor_25\1308_25_01_01_01_live_positive.wav,positive
4552,data/training\Actor_25\1312_25_01_01_01_loaf_positive.wav,positive
4553,data/training\Actor_25\1316_25_01_01_01_long_positive.wav,positive
4554,data/training\Actor_25\1320_25_01_01_01_lore_positive.wav,positive
4555,data/training\Actor_25\1324_25_01_01_01_lose_positive.wav,positive
4556,data/training\Actor_25\1329_25_01_01_01_lot_positive.wav,positive
4557,data/training\Actor_25\1334_25_01_01_01_love_positive.wav,positive
4558,data/training\Actor_25\1340_25_01_01_01_luck_positive.wav,positive
4559,data/training\Actor_25\1346_25_01_01_01_make_positive.wav,positive
4560,data/training\Actor_25\1350_25_01_01_01_match_positive.wav,positive
4561,data/training\Actor_25\1355_25_01_01_01_merge_positive.wav,positive
4562,data/training\Actor_25\1360_25_01_01_01_mess_positive.wav,positive
4563,data/training\Actor_25\1366_25_01_01_01_met_positive.wav,positive
4564,data/training\Actor_25\1369_25_01_01_01_mill_positive.wav,positive
4565,data/training\Actor_25\1372_25_01_01_01_mob_positive.wav,positive
4566,data/training\Actor_25\1375_25_01_01_01_mode_positive.wav,positive
4567,data/training\Actor_25\1379_25_01_01_01_mood_positive.wav,positive
4568,data/training\Actor_25\1383_25_01_01_01_moon_positive.wav,positive
4569,data/training\Actor_25\1386_25_01_01_01_mop_positive.wav,positive
4570,data/training\Actor_25\1390_25_01_01_01_mouse_positive.wav,positive
4571,data/training\Actor_25\1395_25_01_01_01_nag_positive.wav,positive
4572,data/training\Actor_25\1399_25_01_01_01_name_positive.wav,positive
4573,data/training\Actor_25\1404_25_01_01_01_near_positive.wav,positive
4574,data/training\Actor_25\1408_25_01_01_01_neat_positive.wav,positive
4575,data/training\Actor_25\1412_25_01_01_01_nice_positive.wav,positive
4576,data/training\Actor_25\1417_25_01_01_01_note_positive.wav,positive
4577,data/training\Actor_25\1422_25_01_01_01_numb_positive.wav,positive
4578,data/training\Actor_25\1428_25_01_01_01_pad_positive.wav,positive
4579,data/training\Actor_25\1434_25_01_01_01_page_positive.wav,positive
4580,data/training\Actor_25\1438_25_01_01_01_pain_positive.wav,positive
4581,data/training\Actor_25\1442_25_01_01_01_pass_positive.wav,positive
4582,data/training\Actor_25\1446_25_01_01_01_pearl_positive.wav,positive
4583,data/training\Actor_25\1451_25_01_01_01_peg_positive.wav,positive
4584,data/training\Actor_25\1455_25_01_01_01_perch_positive.wav,positive
4585,data/training\Actor_25\1460_25_01_01_01_phone_positive.wav,positive
4586,data/training\Actor_25\1465_25_01_01_01_pick_positive.wav,positive
4587,data/training\Actor_25\1470_25_01_01_01_pike_positive.wav,positive
4588,data/training\Actor_25\1475_25_01_01_01_pole_positive.wav,positive
4589,data/training\Actor_25\1479_25_01_01_01_pool_positive.wav,positive
4590,data/training\Actor_25\1483_25_01_01_01_puff_positive.wav,positive
4591,data/training\Actor_25\1489_25_01_01_01_rag_positive.wav,positive
4592,data/training\Actor_25\1492_25_01_01_01_raid_positive.wav,positive
4593,data/training\Actor_25\1495_25_01_01_01_rain_positive.wav,positive
4594,data/training\Actor_25\1499_25_01_01_01_raise_positive.wav,positive
4595,data/training\Actor_25\1502_25_01_01_01_rat_positive.wav,positive
4596,data/training\Actor_25\1506_25_01_01_01_reach_positive.wav,positive
4597,data/training\Actor_25\1509_25_01_01_01_read_positive.wav,positive
4598,data/training\Actor_25\1513_25_01_01_01_red_positive.wav,positive
4599,data/training\Actor_25\1517_25_01_01_01_ring_positive.wav,positive
4600,data/training\Actor_25\1523_25_01_01_01_ripe_positive.wav,positive
4601,data/training\Actor_25\1528_25_01_01_01_road_positive.wav,positive
4602,data/training\Actor_25\1533_25_01_01_01_room_positive.wav,positive
4603,data/training\Actor_25\1537_25_01_01_01_rose_positive.wav,positive
4604,data/training\Actor_25\1543_25_01_01_01_rot_positive.wav,positive
4605,data/training\Actor_25\1547_25_01_01_01_rough_positive.wav,positive
4606,data/training\Actor_25\1551_25_01_01_01_rush_positive.wav,positive
4607,data/training\Actor_25\1557_25_01_01_01_said_positive.wav,positive
4608,data/training\Actor_25\1562_25_01_01_01_sail_positive.wav,positive
4609,data/training\Actor_25\1566_25_01_01_01_search_positive.wav,positive
4610,data/training\Actor_25\1570_25_01_01_01_seize_positive.wav,positive
4611,data/training\Actor_25\1574_25_01_01_01_sell_positive.wav,positive
4612,data/training\Actor_25\1580_25_01_01_01_shack_positive.wav,positive
4613,data/training\Actor_25\1585_25_01_01_01_shall_positive.wav,positive
4614,data/training\Actor_25\1589_25_01_01_01_shawl_positive.wav,positive
4615,data/training\Actor_25\1594_25_01_01_01_sheep_positive.wav,positive
4616,data/training\Actor_25\1598_25_01_01_01_shirt_positive.wav,positive
4617,data/training\Actor_25\1602_25_01_01_01_should_positive.wav,positive
4618,data/training\Actor_25\1606_25_01_01_01_shout_positive.wav,positive
4619,data/training\Actor_25\1610_25_01_01_01_size_positive.wav,positive
4620,data/training\Actor_25\1615_25_01_01_01_soap_positive.wav,positive
4621,data/training\Actor_25\1620_25_01_01_01_soup_positive.wav,positive
4622,data/training\Actor_25\1624_25_01_01_01_sour_positive.wav,positive
4623,data/training\Actor_25\1628_25_01_01_01_south_positive.wav,positive
4624,data/training\Actor_25\1632_25_01_01_01_sub_positive.wav,positive
4625,data/training\Actor_25\1636_25_01_01_01_such_positive.wav,positive
4626,data/training\Actor_25\1640_25_01_01_01_sure_positive.wav,positive
4627,data/training\Actor_25\1644_25_01_01_01_take_positive.wav,positive
4628,data/training\Actor_25\1649_25_01_01_01_talk_positive.wav,positive
4629,data/training\Actor_25\1653_25_01_01_01_tape_positive.wav,positive
4630,data/training\Actor_25\1658_25_01_01_01_team_positive.wav,positive
4631,data/training\Actor_25\1665_25_01_01_01_tell_positive.wav,positive
4632,data/training\Actor_25\1670_25_01_01_01_thin_positive.wav,positive
4633,data/training\Actor_25\1675_25_01_01_01_third_positive.wav,positive
4634,data/training\Actor_25\1679_25_01_01_01_thought_positive.wav,positive
4635,data/training\Actor_25\1684_25_01_01_01_thumb_positive.wav,positive
4636,data/training\Actor_25\1688_25_01_01_01_time_positive.wav,positive
4637,data/training\Actor_25\1692_25_01_01_01_tip_positive.wav,positive
4638,data/training\Actor_25\1696_25_01_01_01_tire_positive.wav,positive
4639,data/training\Actor_25\1702_25_01_01_01_ton_positive.wav,positive
4640,data/training\Actor_25\1706_25_01_01_01_tool_positive.wav,positive
4641,data/training\Actor_25\1710_25_01_01_01_tough_positive.wav,positive
4642,data/training\Actor_25\1716_25_01_01_01_turn_positive.wav,positive
4643,data/training\Actor_25\1722_25_01_01_01_vine_positive.wav,positive
4644,data/training\Actor_25\1726_25_01_01_01_voice_positive.wav,positive
4645,data/training\Actor_25\1730_25_01_01_01_void_positive.wav,positive
4646,data/training\Actor_25\1734_25_01_01_01_vote_positive.wav,positive
4647,data/training\Actor_25\1738_25_01_01_01_wag_positive.wav,positive
4648,data/training\Actor_25\1742_25_01_01_01_walk_positive.wav,positive
4649,data/training\Actor_25\1746_25_01_01_01_wash_positive.wav,positive
4650,data/training\Actor_25\1751_25_01_01_01_week_positive.wav,positive
4651,data/training\Actor_25\1755_25_01_01_01_wheat_positive.wav,positive
4652,data/training\Actor_25\1761_25_01_01_01_when_positive.wav,positive
4653,data/training\Actor_25\1765_25_01_01_01_which_positive.wav,positive
4654,data/training\Actor_25\1770_25_01_01_01_whip_positive.wav,positive
4655,data/training\Actor_25\1774_25_01_01_01_white_positive.wav,positive
4656,data/training\Actor_25\1778_25_01_01_01_wife_positive.wav,positive
4657,data/training\Actor_25\25_01_01_01_fat_positive.wav,positive
4658,data/training\Actor_25\25_01_01_01_fit_positive.wav,positive
4659,data/training\Actor_25\25_01_01_01_five_positive.wav,positive
4660,data/training\Actor_25\25_01_01_01_food_positive.wav,positive
4661,data/training\Actor_25\25_01_01_01_gap_positive.wav,positive
4662,data/training\Actor_25\25_01_01_01_gas_positive.wav,positive
4663,data/training\Actor_25\25_01_01_01_gaze_positive.wav,positive
4664,data/training\Actor_25\25_01_01_01_germ_positive.wav,positive
4665,data/training\Actor_25\25_01_01_01_get_positive.wav,positive
4666,data/training\Actor_25\25_01_01_01_gin_positive.wav,positive
4667,data/training\Actor_25\25_01_01_01_goal_positive.wav,positive
4668,data/training\Actor_25\25_01_01_01_good_positive.wav,positive
4669,data/training\Actor_25\25_01_01_01_goose_positive.wav,positive
4670,data/training\Actor_25\25_01_01_01_gun_positive.wav,positive
4671,data/training\Actor_25\25_01_01_01_half_positive.wav,positive
4672,data/training\Actor_25\25_01_01_01_hall_positive.wav,positive
4673,data/training\Actor_25\25_01_01_01_hash_positive.wav,positive
4674,data/training\Actor_25\25_01_01_01_hate_positive.wav,positive
4675,data/training\Actor_25\25_01_01_01_have_positive.wav,positive
4676,data/training\Actor_25\25_01_01_01_haze_positive.wav,positive
4677,data/training\Actor_25\25_01_01_01_hire_positive.wav,positive
4678,data/training\Actor_25\25_01_01_01_hit_positive.wav,positive
4679,data/training\Actor_25\25_01_01_01_hole_positive.wav,positive
4680,data/training\Actor_25\25_01_01_01_home_positive.wav,positive
4681,data/training\Actor_25\25_01_01_01_hurl_positive.wav,positive
4682,data/training\Actor_25\25_01_01_01_hush_positive.wav,positive
4683,data/training\Actor_25\25_01_01_01_jail_positive.wav,positive
4684,data/training\Actor_25\25_01_01_01_jar_positive.wav,positive
4685,data/training\Actor_25\25_01_01_01_join_positive.wav,positive
4686,data/training\Actor_25\25_01_01_01_judge_positive.wav,positive
4687,data/training\Actor_25\25_01_01_01_jug_positive.wav,positive
4688,data/training\Actor_25\25_01_01_01_juice_positive.wav,positive
4689,data/training\Actor_25\25_01_01_01_keen_positive.wav,positive
4690,data/training\Actor_25\25_01_01_01_keep_positive.wav,positive
4691,data/training\Actor_25\25_01_01_01_keg_positive.wav,positive
4692,data/training\Actor_25\25_01_01_01_kick_positive.wav,positive
4693,data/training\Actor_25\25_01_01_01_kill_positive.wav,positive
4694,data/training\Actor_25\25_01_01_01_king_positive.wav,positive
4695,data/training\Actor_25\25_01_01_01_kite_positive.wav,positive
4696,data/training\Actor_25\25_01_01_01_knock_positive.wav,positive
4697,data/training\Actor_25\25_01_01_01_late_positive.wav,positive
4698,data/training\Actor_25\25_01_01_01_laud_positive.wav,positive
4699,data/training\Actor_25\25_01_01_01_lean_positive.wav,positive
4700,data/training\Actor_25\25_01_01_01_learn_positive.wav,positive
4701,data/training\Actor_25\25_01_01_01_lease_positive.wav,positive
4702,data/training\Actor_25\25_01_01_01_lid_positive.wav,positive
4703,data/training\Actor_25\25_01_01_01_life_positive.wav,positive
4704,data/training\Actor_25\25_01_01_01_limb_positive.wav,positive
4705,data/training\Actor_25\25_01_01_01_live_positive.wav,positive
4706,data/training\Actor_25\25_01_01_01_loaf_positive.wav,positive
4707,data/training\Actor_25\25_01_01_01_long_positive.wav,positive
4708,data/training\Actor_25\25_01_01_01_lore_positive.wav,positive
4709,data/training\Actor_25\25_01_01_01_lose_positive.wav,positive
4710,data/training\Actor_25\25_01_01_01_lot_positive.wav,positive
4711,data/training\Actor_25\25_01_01_01_love_positive.wav,positive
4712,data/training\Actor_25\25_01_01_01_luck_positive.wav,positive
4713,data/training\Actor_25\25_01_01_01_make_positive.wav,positive
4714,data/training\Actor_25\25_01_01_01_match_positive.wav,positive
4715,data/training\Actor_25\25_01_01_01_merge_positive.wav,positive
